"arrival_date_year","arrival_date_month","hotel","country","tourist_type","completed_bookings","canceled_bookings"
2016,"November","City Hotel","MEX","Couple",2,0
2016,"November","City Hotel","MEX","Single",1,0
2016,"November","City Hotel","MKD","Single",7,0
2016,"November","City Hotel","MLT","Couple",1,1
2016,"November","City Hotel","MLT","Single",1,0
2016,"November","City Hotel","MNE","Couple",1,0
2016,"November","City Hotel","MNE","Single",2,0
2016,"November","City Hotel","MOZ","Single",3,0
2016,"November","City Hotel","MYS","Couple",2,1
2016,"November","City Hotel","NGA","Couple",0,3
2016,"November","City Hotel","NLD","Couple",45,13
2016,"November","City Hotel","NLD","Family",2,1
2016,"November","City Hotel","NLD","Others",1,0
2016,"November","City Hotel","NLD","Single",19,1
2016,"November","City Hotel","NOR","Couple",16,4
2016,"November","City Hotel","NOR","Others",2,0
2016,"November","City Hotel","NOR","Single",11,1
2016,"November","City Hotel","NULL","Couple",1,0
2016,"November","City Hotel","NZL","Single",1,0
2016,"November","City Hotel","PAK","Couple",0,1
2016,"November","City Hotel","PAN","Couple",1,0
2016,"November","City Hotel","PAN","Single",1,0
2016,"November","City Hotel","PER","Couple",0,1
2016,"November","City Hotel","PER","Single",0,2
2016,"November","City Hotel","PHL","Single",0,1
2016,"November","City Hotel","POL","Couple",23,6
2016,"November","City Hotel","POL","Others",0,1
2016,"November","City Hotel","POL","Single",13,4
2016,"November","City Hotel","PRT","Couple",124,625
2016,"November","City Hotel","PRT","Family",18,11
2016,"November","City Hotel","PRT","Others",6,2
2016,"November","City Hotel","PRT","Single",131,232
2016,"November","City Hotel","ROU","Couple",14,4
2016,"November","City Hotel","ROU","Family",2,3
2016,"November","City Hotel","ROU","Others",1,0
2016,"November","City Hotel","ROU","Single",4,0
2016,"November","City Hotel","RUS","Couple",4,4
2016,"November","City Hotel","RUS","Family",1,0
2016,"November","City Hotel","RUS","Single",5,0
2016,"November","City Hotel","SAU","Couple",0,4
2016,"November","City Hotel","SAU","Single",0,1
2016,"November","City Hotel","SEN","Single",0,1
2016,"November","City Hotel","SGP","Couple",2,0
2016,"November","City Hotel","SRB","Couple",1,0
2016,"November","City Hotel","SVK","Single",3,0
2016,"November","City Hotel","SVN","Couple",2,1
2016,"November","City Hotel","SVN","Family",1,0
2016,"November","City Hotel","SVN","Single",1,0
2016,"November","City Hotel","SWE","Couple",10,2
2016,"November","City Hotel","SWE","Family",0,2
2016,"November","City Hotel","SWE","Single",7,2
2016,"November","City Hotel","THA","Couple",18,0
2016,"November","City Hotel","THA","Single",2,0
2016,"November","City Hotel","TUR","Couple",2,3
2016,"November","City Hotel","TUR","Family",1,2
2016,"November","City Hotel","TUR","Single",1,1
2016,"November","City Hotel","TWN","Couple",2,1
2016,"November","City Hotel","TWN","Single",4,0
2016,"November","City Hotel","UKR","Couple",1,3
2016,"November","City Hotel","USA","Couple",20,6
2016,"November","City Hotel","USA","Family",3,3
2016,"November","City Hotel","USA","Others",1,1
2016,"November","City Hotel","USA","Single",9,2
2016,"November","City Hotel","VNM","Others",0,1
2016,"November","City Hotel","ZAF","Couple",2,1
2016,"November","Resort Hotel","ARE","Single",0,1
2016,"November","Resort Hotel","AUS","Couple",3,0
2016,"November","Resort Hotel","AUS","Others",1,0
2016,"November","Resort Hotel","AUT","Couple",3,0
2016,"November","Resort Hotel","AUT","Others",1,0
2016,"November","Resort Hotel","BEL","Couple",17,2
2016,"November","Resort Hotel","BEL","Family",1,0
2016,"November","Resort Hotel","BRA","Couple",11,3
2016,"November","Resort Hotel","BRA","Single",0,1
2016,"November","Resort Hotel","CN","Couple",4,0
2016,"November","Resort Hotel","CN","Single",1,1
2016,"November","Resort Hotel","COL","Couple",0,2
2016,"November","Resort Hotel","CZE","Couple",1,1
2016,"November","Resort Hotel","CHE","Couple",8,4
2016,"November","Resort Hotel","CHE","Single",2,1
2016,"November","Resort Hotel","CHN","Couple",1,0
2016,"November","Resort Hotel","CHN","Single",1,0
2016,"November","Resort Hotel","DEU","Couple",36,5
2016,"November","Resort Hotel","DEU","Single",13,2
2016,"November","Resort Hotel","DNK","Couple",1,0
2016,"November","Resort Hotel","DNK","Single",1,0
2016,"November","Resort Hotel","DZA","Couple",1,0
2016,"November","Resort Hotel","ESP","Couple",59,18
2016,"November","Resort Hotel","ESP","Family",4,1
2016,"November","Resort Hotel","ESP","Single",7,2
2016,"November","Resort Hotel","FIN","Couple",8,0
2016,"November","Resort Hotel","FIN","Single",3,1
2016,"November","Resort Hotel","FRA","Couple",105,7
2016,"November","Resort Hotel","FRA","Family",5,0
2016,"November","Resort Hotel","FRA","Others",2,0
2016,"November","Resort Hotel","FRA","Single",15,1
2016,"November","Resort Hotel","GBR","Couple",133,39
2016,"November","Resort Hotel","GBR","Family",5,1
2016,"November","Resort Hotel","GBR","Others",3,0
2016,"November","Resort Hotel","GBR","Single",19,4
2016,"November","Resort Hotel","GRC","Couple",0,1
2016,"November","Resort Hotel","GRC","Single",0,1
2016,"November","Resort Hotel","IND","Couple",1,0
2016,"November","Resort Hotel","IRL","Couple",40,7
2016,"November","Resort Hotel","IRL","Family",1,0
2016,"November","Resort Hotel","IRL","Others",3,0
2016,"November","Resort Hotel","IRL","Single",6,1
2016,"November","Resort Hotel","ISR","Single",0,1
2016,"November","Resort Hotel","ITA","Couple",13,1
2016,"November","Resort Hotel","ITA","Single",4,0
2016,"November","Resort Hotel","JEY","Couple",0,1
2016,"November","Resort Hotel","LTU","Couple",3,0
2016,"November","Resort Hotel","LUX","Couple",2,2
2016,"November","Resort Hotel","LVA","Couple",4,1
2016,"November","Resort Hotel","LVA","Single",1,0
2016,"November","Resort Hotel","MAR","Couple",3,0
2016,"November","Resort Hotel","MLT","Couple",2,0
2016,"November","Resort Hotel","MWI","Couple",2,0
2016,"November","Resort Hotel","NLD","Couple",24,3
2016,"November","Resort Hotel","NLD","Single",6,0
2016,"November","Resort Hotel","NOR","Couple",4,0
2016,"November","Resort Hotel","NULL","Couple",4,0
2016,"November","Resort Hotel","NULL","Others",1,0
2016,"November","Resort Hotel","NULL","Single",13,0
2016,"November","Resort Hotel","NZL","Family",1,0
2016,"November","Resort Hotel","POL","Couple",15,0
2016,"November","Resort Hotel","POL","Family",3,0
2016,"November","Resort Hotel","POL","Single",9,0
2016,"November","Resort Hotel","PRT","Couple",162,128
2016,"November","Resort Hotel","PRT","Family",18,5
2016,"November","Resort Hotel","PRT","Others",2,2
2016,"November","Resort Hotel","PRT","Single",164,15
2016,"November","Resort Hotel","ROU","Couple",2,1
2016,"November","Resort Hotel","ROU","Family",2,0
2016,"November","Resort Hotel","RUS","Couple",2,0
2016,"November","Resort Hotel","RUS","Family",1,0
2016,"November","Resort Hotel","RUS","Single",2,0
2016,"November","Resort Hotel","SVK","Couple",1,0
2016,"November","Resort Hotel","SVK","Others",1,0
2016,"November","Resort Hotel","SVN","Couple",2,0
2016,"November","Resort Hotel","SWE","Couple",11,2
2016,"November","Resort Hotel","SWE","Family",0,1
2016,"November","Resort Hotel","SWE","Single",2,3
2016,"November","Resort Hotel","UKR","Couple",10,0
2016,"November","Resort Hotel","UKR","Single",1,0
2016,"November","Resort Hotel","USA","Couple",5,0
2016,"November","Resort Hotel","USA","Others",1,0
2016,"October","City Hotel","AGO","Couple",2,2
2016,"October","City Hotel","AGO","Family",0,1
2016,"October","City Hotel","AGO","Single",1,2
2016,"October","City Hotel","ARG","Couple",2,0
2016,"October","City Hotel","ARG","Others",0,2
2016,"October","City Hotel","ATA","Single",1,0
2016,"October","City Hotel","AUS","Couple",9,1
2016,"October","City Hotel","AUS","Others",2,0
2016,"October","City Hotel","AUS","Single",2,0
2016,"October","City Hotel","AUT","Couple",19,19
2016,"October","City Hotel","AUT","Family",1,4
2016,"October","City Hotel","AUT","Others",3,0
2016,"October","City Hotel","AUT","Single",9,1
2016,"October","City Hotel","BEL","Couple",59,29
2016,"October","City Hotel","BEL","Family",1,1
2016,"October","City Hotel","BEL","Others",8,1
2016,"October","City Hotel","BEL","Single",12,3
2016,"October","City Hotel","BGR","Couple",2,0
2016,"October","City Hotel","BGR","Single",1,0
2016,"October","City Hotel","BIH","Single",2,1
2016,"October","City Hotel","BRA","Couple",34,20
2016,"October","City Hotel","BRA","Family",4,5
2016,"October","City Hotel","BRA","Others",8,7
2016,"October","City Hotel","BRA","Single",6,2
2016,"October","City Hotel","CMR","Couple",1,0
2016,"October","City Hotel","CN","Couple",16,8
2016,"October","City Hotel","CN","Family",2,0
2016,"October","City Hotel","CN","Others",1,1
2016,"October","City Hotel","CN","Single",3,1
2016,"October","City Hotel","CPV","Single",2,0
2016,"October","City Hotel","CYP","Single",2,0
2016,"October","City Hotel","CZE","Couple",1,0
2016,"October","City Hotel","CZE","Family",0,2
2016,"October","City Hotel","CZE","Single",2,3
2016,"October","City Hotel","CHE","Couple",48,17
2016,"October","City Hotel","CHE","Family",10,5
2016,"October","City Hotel","CHE","Others",18,4
2016,"October","City Hotel","CHE","Single",6,1
2016,"October","City Hotel","CHL","Others",0,1
2016,"October","City Hotel","CHN","Couple",8,26
2016,"October","City Hotel","CHN","Family",0,5
2016,"October","City Hotel","CHN","Others",1,1
2016,"October","City Hotel","CHN","Single",6,13
2016,"October","City Hotel","DEU","Couple",330,51
2016,"October","City Hotel","DEU","Family",15,3
2016,"October","City Hotel","DEU","Others",35,12
2016,"October","City Hotel","DEU","Single",68,7
2016,"October","City Hotel","DNK","Couple",7,11
2016,"October","City Hotel","DNK","Others",1,1
2016,"October","City Hotel","DNK","Single",3,0
2016,"October","City Hotel","DOM","Couple",1,0
2016,"October","City Hotel","DZA","Couple",1,1
2016,"October","City Hotel","DZA","Family",1,0
2016,"October","City Hotel","DZA","Single",1,0
2016,"October","City Hotel","ECU","Couple",0,1
2016,"October","City Hotel","EGY","Couple",2,0
2016,"October","City Hotel","ESP","Couple",65,36
2016,"October","City Hotel","ESP","Family",10,3
2016,"October","City Hotel","ESP","Others",2,2
2016,"October","City Hotel","ESP","Single",44,2
2016,"October","City Hotel","EST","Couple",1,1
2016,"October","City Hotel","EST","Family",0,1
2016,"October","City Hotel","EST","Others",1,0
2016,"October","City Hotel","FIN","Couple",4,2
2016,"October","City Hotel","FIN","Family",3,0
2016,"October","City Hotel","FIN","Others",1,0
2016,"October","City Hotel","FIN","Single",0,2
2016,"October","City Hotel","FRA","Couple",277,95
2016,"October","City Hotel","FRA","Family",34,18
2016,"October","City Hotel","FRA","Others",26,5
2016,"October","City Hotel","FRA","Single",92,19
2016,"October","City Hotel","GAB","Family",1,0
2016,"October","City Hotel","GBR","Couple",140,47
2016,"October","City Hotel","GBR","Family",18,13
2016,"October","City Hotel","GBR","Others",13,5
2016,"October","City Hotel","GBR","Single",24,6
2016,"October","City Hotel","GRC","Couple",2,3
2016,"October","City Hotel","GRC","Single",1,0
2016,"October","City Hotel","GUY","Single",1,0
2016,"October","City Hotel","HKG","Couple",0,4
2016,"October","City Hotel","HRV","Couple",0,1
2016,"October","City Hotel","HRV","Family",1,0
2016,"October","City Hotel","HUN","Couple",6,5
2016,"October","City Hotel","HUN","Family",0,1
2016,"October","City Hotel","HUN","Others",0,1
2016,"October","City Hotel","HUN","Single",1,0
2016,"October","City Hotel","IND","Couple",0,2
2016,"October","City Hotel","IND","Family",1,1
2016,"October","City Hotel","IND","Others",1,0
2016,"October","City Hotel","IND","Single",2,0
2016,"October","City Hotel","IRL","Couple",25,49
2016,"October","City Hotel","IRL","Family",3,0
2016,"October","City Hotel","IRL","Others",2,5
2016,"October","City Hotel","IRL","Single",5,3
2016,"October","City Hotel","IRN","Couple",0,2
2016,"October","City Hotel","ISR","Couple",16,13
2016,"October","City Hotel","ISR","Family",6,3
2016,"October","City Hotel","ISR","Others",2,3
2016,"October","City Hotel","ITA","Couple",45,40
2016,"October","City Hotel","ITA","Family",7,5
2016,"October","City Hotel","ITA","Others",4,12
2016,"October","City Hotel","ITA","Single",21,3
2016,"October","City Hotel","JOR","Single",1,0
2016,"October","City Hotel","JPN","Couple",4,1
2016,"October","City Hotel","JPN","Single",2,0
2016,"October","City Hotel","KOR","Couple",0,1
2016,"October","City Hotel","KOR","Family",1,0
2016,"October","City Hotel","KOR","Single",2,0
2016,"October","City Hotel","KWT","Couple",1,0
2016,"October","City Hotel","LCA","Couple",1,0
2016,"October","City Hotel","LTU","Single",0,1
2016,"October","City Hotel","LUX","Couple",8,1
2016,"October","City Hotel","LUX","Family",2,0
2016,"October","City Hotel","LUX","Single",7,0
2016,"October","City Hotel","MAR","Couple",1,0
2016,"October","City Hotel","MAR","Others",1,0
2016,"October","City Hotel","MEX","Couple",0,1
2016,"October","City Hotel","MEX","Single",1,0
2016,"October","City Hotel","MKD","Couple",0,2
2016,"October","City Hotel","MYS","Family",1,0
2016,"October","City Hotel","NGA","Couple",1,2
2016,"October","City Hotel","NLD","Couple",36,18
2016,"October","City Hotel","NLD","Family",9,3
2016,"October","City Hotel","NLD","Others",4,5
2016,"October","City Hotel","NLD","Single",9,1
2016,"October","City Hotel","NOR","Couple",6,14
2016,"October","City Hotel","NOR","Family",2,7
2016,"October","City Hotel","NOR","Others",0,2
2016,"October","City Hotel","NOR","Single",2,1
2016,"October","City Hotel","NZL","Couple",2,0
2016,"October","City Hotel","PER","Couple",2,0
2016,"October","City Hotel","PHL","Couple",1,0
2016,"October","City Hotel","POL","Couple",12,2
2016,"October","City Hotel","POL","Single",8,0
2016,"October","City Hotel","PRT","Couple",97,895
2016,"October","City Hotel","PRT","Family",14,12
2016,"October","City Hotel","PRT","Others",8,11
2016,"October","City Hotel","PRT","Single",134,216
2016,"October","City Hotel","ROU","Couple",8,9
2016,"October","City Hotel","ROU","Single",1,4
2016,"October","City Hotel","RUS","Couple",5,4
2016,"October","City Hotel","RUS","Family",2,1
2016,"October","City Hotel","RUS","Others",2,2
2016,"October","City Hotel","RWA","Couple",1,0
2016,"October","City Hotel","SGP","Single",1,0
2016,"October","City Hotel","SRB","Couple",1,0
2016,"October","City Hotel","SRB","Family",1,0
2016,"October","City Hotel","SVK","Couple",0,2
2016,"October","City Hotel","SVK","Single",1,0
2016,"October","City Hotel","SVN","Couple",3,0
2016,"October","City Hotel","SVN","Family",2,1
2016,"October","City Hotel","SWE","Couple",24,6
2016,"October","City Hotel","SWE","Family",1,0
2016,"October","City Hotel","SWE","Others",0,3
2016,"October","City Hotel","SWE","Single",19,0
2016,"October","City Hotel","THA","Couple",2,3
2016,"October","City Hotel","THA","Single",0,1
2016,"October","City Hotel","TUN","Couple",0,3
2016,"October","City Hotel","TUR","Couple",6,1
2016,"October","City Hotel","TUR","Single",2,0
2016,"October","City Hotel","TWN","Couple",0,2
2016,"October","City Hotel","USA","Couple",31,11
2016,"October","City Hotel","USA","Family",1,0
2016,"October","City Hotel","USA","Others",2,0
2016,"October","City Hotel","USA","Single",34,5
2016,"October","City Hotel","VNM","Single",0,1
2016,"October","Resort Hotel","AGO","Couple",1,0
2016,"October","Resort Hotel","ARG","Couple",1,0
2016,"October","Resort Hotel","AUS","Couple",1,0
2016,"October","Resort Hotel","AUT","Couple",9,11
2016,"October","Resort Hotel","AUT","Family",0,7
2016,"October","Resort Hotel","AUT","Others",2,0
2016,"October","Resort Hotel","BEL","Couple",20,2
2016,"October","Resort Hotel","BEL","Family",1,1
2016,"October","Resort Hotel","BEL","Single",4,5
2016,"October","Resort Hotel","BRA","Couple",15,6
2016,"October","Resort Hotel","BRA","Family",0,1
2016,"October","Resort Hotel","BRA","Single",1,3
2016,"October","Resort Hotel","CMR","Couple",1,0
2016,"October","Resort Hotel","CN","Couple",36,2
2016,"October","Resort Hotel","CN","Family",1,0
2016,"October","Resort Hotel","CN","Others",1,0
2016,"October","Resort Hotel","CN","Single",2,0
2016,"October","Resort Hotel","COL","Couple",1,0
2016,"October","Resort Hotel","CPV","Couple",1,0
2016,"October","Resort Hotel","CYP","Single",1,0
2016,"October","Resort Hotel","CZE","Couple",1,2
2016,"October","Resort Hotel","CHE","Couple",9,0
2016,"October","Resort Hotel","CHE","Family",1,2
2016,"October","Resort Hotel","CHL","Couple",1,0
2016,"October","Resort Hotel","CHN","Couple",1,0
2016,"October","Resort Hotel","CHN","Family",1,0
2016,"October","Resort Hotel","CHN","Single",1,0
2016,"October","Resort Hotel","DEU","Couple",44,10
2016,"October","Resort Hotel","DEU","Family",1,1
2016,"October","Resort Hotel","DEU","Others",1,0
2016,"October","Resort Hotel","DEU","Single",3,1
2016,"October","Resort Hotel","DNK","Couple",1,0
2016,"October","Resort Hotel","DZA","Couple",0,2
2016,"October","Resort Hotel","ESP","Couple",61,30
2016,"October","Resort Hotel","ESP","Family",5,2
2016,"October","Resort Hotel","ESP","Others",2,0
2016,"October","Resort Hotel","ESP","Single",12,0
2016,"October","Resort Hotel","EST","Couple",1,0
2016,"October","Resort Hotel","EST","Single",1,0
2016,"October","Resort Hotel","FIN","Couple",3,0
2016,"October","Resort Hotel","FIN","Family",3,2
2016,"October","Resort Hotel","FRA","Couple",34,9
2016,"October","Resort Hotel","FRA","Family",4,3
2016,"October","Resort Hotel","FRA","Others",3,0
2016,"October","Resort Hotel","FRA","Single",2,0
2016,"October","Resort Hotel","GBR","Couple",382,43
